ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
IncompleteOperationError;com.google.crypto.tink.subtle.SubtleUtil;byte[] mgf1(byte[],int,com.google.crypto.tink.subtle.Enums$HashType);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = virtualinvoke $r6.<java.security.MessageDigest: int getDigestLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.SubtleUtil;byte[] mgf1(byte[],int,com.google.crypto.tink.subtle.Enums$HashType);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i2 = virtualinvoke $r6.<java.security.MessageDigest: int getDigestLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
TypestateError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Unexpected call to method init on object of type javax.crypto.Mac.;virtualinvoke $r6.<javax.crypto.Mac: void init(java.security.Key)>($r7);false;false
TypestateError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Unexpected call to method init on object of type javax.crypto.Mac.;virtualinvoke $r6.<javax.crypto.Mac: void init(java.security.Key)>($r7);false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #3a694b35ea04b2992debcb6b410b793f86e22988149fbcb69135acb0c3d6ba01);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.MessageDigest (on Object #4ee1e49996a5c971f7aeb5a26e801c7b076c9b0e65f51e70fc752cb4886a7701);Operation on object of type java.security.MessageDigest object not completed. Expected call to digest, update;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
RequiredPredicateError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r6.<javax.crypto.Mac: void init(java.security.Key)>($r7);false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
RequiredPredicateError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.spec.SecretKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r7.<javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>($r3, $r1);false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #9d792201b769fe047e7a4ac888b6c8bf5e59b4c0df6aad68d04eb687e5998de5);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.KeyPairGenerator (on Object #31579772aaec5a816143c7ef812cc1e25a25da0ce13eab8174637bf9e82c7fff);Operation on object of type java.security.KeyPairGenerator object not completed. Expected call to initialize;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for java.security.Signature (on Object #cb105a5771bcd81cae436a986d3e03a8ad1f29a9eb56a4dcb4ca4659c5a58cda);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #6d763f9467be3d0d73fb479325f103273511edf0e140c0da470a5ccd80fd30b2);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Mac (on Object #e0ddadc13f7bb0fe2b209042e6fb1e08b684a4132db178ec9b403eb5eee11587);Operation on object of type javax.crypto.Mac object not completed. Expected call to init;$i1 = virtualinvoke $r6.<javax.crypto.Mac: int getMacLength()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.Hkdf;byte[] computeHkdf(java.lang.String,byte[],byte[],byte[],int);violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;$r8 = virtualinvoke $r6.<javax.crypto.Mac: byte[] doFinal()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.Cipher (on Object #f412a4b6b6af857b02da3ea5721d5fbd73b3618d315ce7a8cc29c14ad33abb42);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.Cipher (on Object #640b3ce10d955f2685c7b85ba7b9a21e5b3284c31a9fa033826b3693ed4c27e7);Operation on object of type javax.crypto.Cipher object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.KeyAgreement (on Object #4702644eb9a1c407255cb270b0ae349589b1ac4a4f813039e42194478eb42f5e);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for javax.crypto.KeyAgreement (on Object #f6e57b42576a01cf779c496bf6795aa5e9337e888e93d4c22d5e827d44b31dfb);Operation on object of type javax.crypto.KeyAgreement object not completed. Expected call to init;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
IncompleteOperationError;com.google.crypto.tink.subtle.StreamingAeadDecryptingStream;void readHeader();violating CrySL rule for java.security.Signature (on Object #672604f2929d39e6798d3d97eaf8020693a989b9b50c219eefc0b3064ee9878f);Operation on object of type java.security.Signature object not completed. Expected call to initSign, initVerify;specialinvoke r0.<com.google.crypto.tink.subtle.StreamingAeadDecryptingStream: void setDecryptionErrorOccured()>();false;false
